product_id,forecast_date,forecasted_qty,model_type,predicted_base_price,safety_floor,avg_historical_qty,demand_ratio,scaling_factor,recommended_price,final_smart_price,markdown_pct
bed1,2018-09-01,8.05,Non-Seasonal,45.864483,35.316,8.9375,0.900699199921768,0.9490517372207734,43.5277671536535,43.5277671536535,5.094826277922659
bed1,2018-10-01,8.75,Non-Seasonal,45.864483,35.316,8.9375,0.9790208694801825,0.9894548344821923,45.38083431628422,45.38083431628422,1.0545165517807709
bed1,2018-11-01,9.64,Non-Seasonal,45.864483,35.316,8.9375,1.0786012779187384,1.0,45.86448287963867,45.86448287963867,0.0
bed2,2018-09-01,8.35,Non-Seasonal,84.81045,66.60000000000001,25.63157894736842,0.32577000782416804,0.5707626545457999,48.406636258400816,66.60000000000001,21.47193911629569
bed2,2018-10-01,9.97,Non-Seasonal,84.81045,66.60000000000001,25.63157894736842,0.3889732907792761,0.623677232853081,52.89434533412081,66.60000000000001,21.47193911629569
bed2,2018-11-01,9.97,Non-Seasonal,84.81045,66.60000000000001,25.63157894736842,0.3889732907792761,0.623677232853081,52.89434533412081,66.60000000000001,21.47193911629569
bed3,2018-09-01,4.71,Non-Seasonal,85.90467,76.41000000000001,10.090909090909092,0.46675671050158724,0.6831959532239541,58.68972339575116,76.41000000000001,11.05256633460029
bed3,2018-10-01,4.71,Non-Seasonal,85.90467,76.41000000000001,10.090909090909092,0.46675671050158724,0.6831959532239541,58.68972339575116,76.41000000000001,11.05256633460029
bed3,2018-11-01,4.71,Non-Seasonal,85.90467,76.41000000000001,10.090909090909092,0.46675671050158724,0.6831959532239541,58.68972339575116,76.41000000000001,11.05256633460029
bed4,2018-08-01,0.0,Non-Seasonal,52.085262,39.738999996,13.1,0.0,0.5,26.042631149291992,39.738999996,23.703945718479446
bed4,2018-09-01,0.0,Non-Seasonal,52.085262,39.738999996,13.1,0.0,0.5,26.042631149291992,39.738999996,23.703945718479446
bed4,2018-10-01,0.0,Non-Seasonal,52.085262,39.738999996,13.1,0.0,0.5,26.042631149291992,39.738999996,23.703945718479446
bed5,2017-10-01,47.67,Fallback (Mean),179.07104,147.05883873000002,30.8,1.547727222476389,1.0,179.071044921875,179.071044921875,0.0
bed5,2017-11-01,47.67,Fallback (Mean),179.07104,147.05883873000002,30.8,1.547727222476389,1.0,179.071044921875,179.071044921875,0.0
bed5,2017-12-01,47.67,Fallback (Mean),179.07104,147.05883873000002,30.8,1.547727222476389,1.0,179.071044921875,179.071044921875,0.0
computers1,2018-09-01,9.14,Non-Seasonal,91.33716,59.707928574,9.266666666666667,0.98633082881322,0.9931418976224998,90.71075862129804,90.71075862129804,0.6858102377500175
computers1,2018-10-01,9.14,Non-Seasonal,91.33716,59.707928574,9.266666666666667,0.98633082881322,0.9931418976224998,90.71075862129804,90.71075862129804,0.6858102377500175
computers1,2018-11-01,9.14,Non-Seasonal,91.33716,59.707928574,9.266666666666667,0.98633082881322,0.9931418976224998,90.71075862129804,90.71075862129804,0.6858102377500175
computers2,2018-09-01,10.48,Non-Seasonal,87.010796,70.11000000000001,18.3,0.5726775643345593,0.7567546262392846,65.84582209796156,70.11000000000001,19.423791585892058
computers2,2018-10-01,15.77,Non-Seasonal,87.010796,70.11000000000001,18.3,0.8617485867896946,0.9283041456277649,80.77248226359491,80.77248226359491,7.169585437223514
computers2,2018-11-01,18.8,Non-Seasonal,87.010796,70.11000000000001,18.3,1.0273223482337515,1.0,87.01079559326172,87.01079559326172,0.0
computers3,2018-03-01,0.0,Non-Seasonal,139.54926,119.673,10.3,0.0,0.5,69.77462768554688,119.673,14.24318268000656
computers3,2018-04-01,0.0,Non-Seasonal,139.54926,119.673,10.3,0.0,0.5,69.77462768554688,119.673,14.24318268000656
computers3,2018-05-01,0.0,Non-Seasonal,139.54926,119.673,10.3,0.0,0.5,69.77462768554688,119.673,14.24318268000656
computers4,2018-09-01,14.7,Non-Seasonal,134.56682,103.04203842000001,18.944444444444443,0.7759530382194877,0.880881966110947,118.5374834221714,118.5374834221714,11.911803388905295
computers4,2018-10-01,16.2,Non-Seasonal,134.56682,103.04203842000001,18.944444444444443,0.8551319196704559,0.9247334316820475,124.43843561911709,124.43843561911709,7.526656831795253
computers4,2018-11-01,17.28,Non-Seasonal,134.56682,103.04203842000001,18.944444444444443,0.912140714315153,0.9550605814895476,128.51946367491848,128.51946367491848,4.493941851045236
computers5,2018-08-01,0.38,Non-Seasonal,86.578026,69.43950000000001,15.875,0.02393700636617283,0.5,43.28901290893555,69.43950000000001,19.795468487493995
computers5,2018-09-01,0.38,Non-Seasonal,86.578026,69.43950000000001,15.875,0.02393700636617283,0.5,43.28901290893555,69.43950000000001,19.795468487493995
computers5,2018-10-01,0.38,Non-Seasonal,86.578026,69.43950000000001,15.875,0.02393700636617283,0.5,43.28901290893555,69.43950000000001,19.795468487493995
computers6,2018-09-01,18.62,Non-Seasonal,148.67596,134.91,34.25,0.5436496191635148,0.7373259924643338,109.62265297398791,134.91,9.259038214513115
computers6,2018-10-01,18.62,Non-Seasonal,148.67596,134.91,34.25,0.5436496191635148,0.7373259924643338,109.62265297398791,134.91,9.259038214513115
computers6,2018-11-01,18.62,Non-Seasonal,148.67596,134.91,34.25,0.5436496191635148,0.7373259924643338,109.62265297398791,134.91,9.259038214513115
consoles1,2018-08-01,2.44,Non-Seasonal,31.386099,17.91,11.833333333333334,0.20619716567347895,0.5,15.693049430847168,17.91,42.93652425386604
consoles1,2018-09-01,0.43,Non-Seasonal,31.386099,17.91,11.833333333333334,0.03633802509819506,0.5,15.693049430847168,17.91,42.93652425386604
consoles1,2018-10-01,3.21,Non-Seasonal,31.386099,17.91,11.833333333333334,0.27126758270978174,0.5208335460680137,16.346933167377507,17.91,42.93652425386604
consoles2,2018-05-01,3.24,Non-Seasonal,27.726475,17.91,9.7,0.33402058412158936,0.5779451393701562,16.02438132054576,17.91,35.40470282752041
consoles2,2018-06-01,3.24,Non-Seasonal,27.726475,17.91,9.7,0.33402058412158936,0.5779451393701562,16.02438132054576,17.91,35.40470282752041
consoles2,2018-07-01,3.24,Non-Seasonal,27.726475,17.91,9.7,0.33402058412158936,0.5779451393701562,16.02438132054576,17.91,35.40470282752041
cool1,2018-05-01,4.58,Non-Seasonal,98.75922,77.133857139,8.0,0.572499928437509,0.7566372502312512,74.7249018627277,77.133857139,21.897054247596305
cool1,2018-06-01,5.39,Non-Seasonal,98.75922,77.133857139,8.0,0.6737499157812605,0.8208227066676826,81.06380723879907,81.06380723879907,17.917729333231737
cool1,2018-07-01,5.96,Non-Seasonal,98.75922,77.133857139,8.0,0.7449999068750117,0.8631337711357445,85.24241480684725,85.24241480684725,13.686622886425548
cool2,2018-05-01,2.8,Non-Seasonal,120.37441,105.23474999999999,9.153846153846153,0.3058823195254609,0.5530662885454698,66.5750295774703,105.23474999999999,12.577143445676398
cool2,2018-06-01,4.73,Non-Seasonal,120.37441,105.23474999999999,9.153846153846153,0.5167226326269394,0.7188342177629967,86.52924667444229,105.23474999999999,12.577143445676398
cool2,2018-07-01,7.42,Non-Seasonal,120.37441,105.23474999999999,9.153846153846153,0.8105881467424715,0.9003266888982419,108.37629626716708,108.37629626716708,9.967331110175815
cool3,2018-09-01,0.0,Non-Seasonal,60.480885,26.55,16.285714285714285,0.0,0.5,30.240442276000977,30.240442276000977,50.0
cool3,2018-10-01,0.0,Non-Seasonal,60.480885,26.55,16.285714285714285,0.0,0.5,30.240442276000977,30.240442276000977,50.0
cool3,2018-11-01,0.0,Non-Seasonal,60.480885,26.55,16.285714285714285,0.0,0.5,30.240442276000977,30.240442276000977,50.0
cool4,2018-05-01,3.72,Non-Seasonal,152.39996,121.49100000000001,12.0,0.30999997416666886,0.5567764130839855,84.85270496423817,121.49100000000001,20.281476906958606
cool4,2018-06-01,3.72,Non-Seasonal,152.39996,121.49100000000001,12.0,0.30999997416666886,0.5567764130839855,84.85270496423817,121.49100000000001,20.281476906958606
cool4,2018-07-01,3.72,Non-Seasonal,152.39996,121.49100000000001,12.0,0.30999997416666886,0.5567764130839855,84.85270496423817,121.49100000000001,20.281476906958606
cool5,2018-05-01,11.23,Non-Seasonal,96.487335,76.22325,7.461538461538462,1.5050513446838405,1.0,96.48733520507812,96.48733520507812,0.0
cool5,2018-06-01,11.23,Non-Seasonal,96.487335,76.22325,7.461538461538462,1.5050513446838405,1.0,96.48733520507812,96.48733520507812,0.0
cool5,2018-07-01,11.23,Non-Seasonal,96.487335,76.22325,7.461538461538462,1.5050513446838405,1.0,96.48733520507812,96.48733520507812,0.0
furniture1,2018-09-01,4.96,Non-Seasonal,39.742607,31.5,13.0,0.3815384321893514,0.617687973162301,24.54853043809958,31.5,20.73997584631484
furniture1,2018-10-01,4.96,Non-Seasonal,39.742607,31.5,13.0,0.3815384321893514,0.617687973162301,24.54853043809958,31.5,20.73997584631484
furniture1,2018-11-01,4.96,Non-Seasonal,39.742607,31.5,13.0,0.3815384321893514,0.617687973162301,24.54853043809958,31.5,20.73997584631484
furniture2,2018-09-01,0.0,Non-Seasonal,84.90518,62.910000000000004,40.53846153846154,0.0,0.5,42.45259094238281,62.910000000000004,25.90558243502471
furniture2,2018-10-01,0.0,Non-Seasonal,84.90518,62.910000000000004,40.53846153846154,0.0,0.5,42.45259094238281,62.910000000000004,25.90558243502471
furniture2,2018-11-01,0.0,Non-Seasonal,84.90518,62.910000000000004,40.53846153846154,0.0,0.5,42.45259094238281,62.910000000000004,25.90558243502471
furniture3,2018-09-01,0.09,Non-Seasonal,38.58133,31.123058823000004,8.083333333333334,0.011134019241152258,0.5,19.290664672851562,31.123058823000004,19.331294823654808
furniture3,2018-10-01,0.0,Non-Seasonal,38.58133,31.123058823000004,8.083333333333334,0.0,0.5,19.290664672851562,31.123058823000004,19.331294823654808
furniture3,2018-11-01,0.0,Non-Seasonal,38.58133,31.123058823000004,8.083333333333334,0.0,0.5,19.290664672851562,31.123058823000004,19.331294823654808
furniture4,2018-09-01,20.4,Non-Seasonal,94.03235,70.682142861,10.1,2.019801780217646,1.0,94.0323486328125,94.0323486328125,0.0
furniture4,2018-10-01,7.55,Non-Seasonal,94.03235,70.682142861,10.1,0.7475246784629032,0.8645950950953303,81.29990740822377,81.29990740822377,13.540490490466972
furniture4,2018-11-01,22.05,Non-Seasonal,94.03235,70.682142861,10.1,2.183168100676426,1.0,94.0323486328125,94.0323486328125,0.0
garden1,2018-09-01,4.36,Non-Seasonal,102.04582,80.991,8.222222222222221,0.530270205777948,0.7281965433713264,74.30941495042168,80.991,20.63271352151532
garden1,2018-10-01,3.58,Non-Seasonal,102.04582,80.991,8.222222222222221,0.43540535245070044,0.659852523258569,67.33519322941972,80.991,20.63271352151532
garden1,2018-11-01,3.2,Non-Seasonal,102.04582,80.991,8.222222222222221,0.38918914185537473,0.6238502559552049,63.66131226341591,80.991,20.63271352151532
garden10,2018-09-01,0.0,Non-Seasonal,50.369503,44.91,24.4375,0.0,0.5,25.184751510620117,44.91,10.838905873139204
garden10,2018-10-01,0.0,Non-Seasonal,50.369503,44.91,24.4375,0.0,0.5,25.184751510620117,44.91,10.838905873139204
garden10,2018-11-01,0.0,Non-Seasonal,50.369503,44.91,24.4375,0.0,0.5,25.184751510620117,44.91,10.838905873139204
garden2,2018-09-01,4.9,Non-Seasonal,51.8054,44.91,7.470588235294118,0.6559054240126598,0.8098798824595286,41.95615194986178,44.91,13.310196881920556
garden2,2018-10-01,5.93,Non-Seasonal,51.8054,44.91,7.470588235294118,0.7937794213051168,0.8909429955418678,46.15565901711062,46.15565901711062,10.905700445813215
garden2,2018-11-01,6.53,Non-Seasonal,51.8054,44.91,7.470588235294118,0.8740943711842181,0.9349301424086284,48.4344307927201,48.4344307927201,6.506985759137162
garden3,2018-09-01,3.63,Non-Seasonal,100.47693,80.991,7.833333333333333,0.46340419616116646,0.6807379790794447,68.39846139479303,80.991,19.393435847344264
garden3,2018-10-01,3.63,Non-Seasonal,100.47693,80.991,7.833333333333333,0.46340419616116646,0.6807379790794447,68.39846139479303,80.991,19.393435847344264
garden3,2018-11-01,3.63,Non-Seasonal,100.47693,80.991,7.833333333333333,0.46340419616116646,0.6807379790794447,68.39846139479303,80.991,19.393435847344264
garden4,2018-09-01,9.76,Non-Seasonal,55.40922,44.91,27.714285714285715,0.352164935746626,0.5934348622609107,32.88176381735942,44.91,18.948509538081936
garden4,2018-10-01,9.76,Non-Seasonal,55.40922,44.91,27.714285714285715,0.352164935746626,0.5934348622609107,32.88176381735942,44.91,18.948509538081936
garden4,2018-11-01,9.76,Non-Seasonal,55.40922,44.91,27.714285714285715,0.352164935746626,0.5934348622609107,32.88176381735942,44.91,18.948509538081936
garden5,2018-05-01,3.58,Non-Seasonal,97.89499,62.910000000000004,8.071428571428571,0.44353976805701995,0.6659878137451315,65.196869709819,65.196869709819,33.40121862548685
garden5,2018-06-01,3.58,Non-Seasonal,97.89499,62.910000000000004,8.071428571428571,0.44353976805701995,0.6659878137451315,65.196869709819,65.196869709819,33.40121862548685
garden5,2018-07-01,3.58,Non-Seasonal,97.89499,62.910000000000004,8.071428571428571,0.44353976805701995,0.6659878137451315,65.196869709819,65.196869709819,33.40121862548685
garden6,2018-09-01,9.27,Non-Seasonal,50.395176,44.91,30.25,0.3064462708612803,0.55357589440047,27.89755459104335,44.91,10.884327382920922
garden6,2018-10-01,17.62,Non-Seasonal,50.395176,44.91,30.25,0.5824793195874606,0.7632033278147184,38.46176597851329,44.91,10.884327382920922
garden6,2018-11-01,14.2,Non-Seasonal,50.395176,44.91,30.25,0.46942147208524054,0.6851433952722894,34.52792194465406,44.91,10.884327382920922
garden7,2018-09-01,3.9,Non-Seasonal,51.3295,44.91,7.1875,0.5426086201588006,0.736619725610712,37.81032094686344,44.91,12.506450490943632
garden7,2018-10-01,3.51,Non-Seasonal,51.3295,44.91,7.1875,0.4883477581429206,0.6988188307014348,35.870019976218835,44.91,12.506450490943632
garden7,2018-11-01,3.26,Non-Seasonal,51.3295,44.91,7.1875,0.45356515428658717,0.6734724599317979,34.56900348111531,44.91,12.506450490943632
garden8,2018-09-01,9.09,Non-Seasonal,150.54094,125.10000000000001,8.428571428571429,1.078474448316591,1.0,150.5409393310547,150.5409393310547,0.0
garden8,2018-10-01,9.09,Non-Seasonal,150.54094,125.10000000000001,8.428571428571429,1.078474448316591,1.0,150.5409393310547,150.5409393310547,0.0
garden8,2018-11-01,9.09,Non-Seasonal,150.54094,125.10000000000001,8.428571428571429,1.078474448316591,1.0,150.5409393310547,150.5409393310547,0.0
garden9,2018-09-01,0.0,Non-Seasonal,51.478058,44.91,21.941176470588236,0.0,0.5,25.739028930664062,44.91,12.758946499149593
garden9,2018-10-01,0.0,Non-Seasonal,51.478058,44.91,21.941176470588236,0.0,0.5,25.739028930664062,44.91,12.758946499149593
garden9,2018-11-01,0.0,Non-Seasonal,51.478058,44.91,21.941176470588236,0.0,0.5,25.739028930664062,44.91,12.758946499149593
health1,2018-07-01,4.23,Non-Seasonal,85.63502,76.491,13.555555555555555,0.3120491573078491,0.5586136028668198,47.83688559859465,76.491,10.677895180238895
health1,2018-08-01,4.23,Non-Seasonal,85.63502,76.491,13.555555555555555,0.3120491573078491,0.5586136028668198,47.83688559859465,76.491,10.677895180238895
health1,2018-09-01,4.23,Non-Seasonal,85.63502,76.491,13.555555555555555,0.3120491573078491,0.5586136028668198,47.83688559859465,76.491,10.677895180238895
health10,2018-09-01,13.7,Non-Seasonal,57.05766,42.622105266,22.142857142857142,0.6187096494776286,0.786580987233755,44.88046986280117,44.88046986280117,21.341901276624498
health10,2018-10-01,13.7,Non-Seasonal,57.05766,42.622105266,22.142857142857142,0.6187096494776286,0.786580987233755,44.88046986280117,44.88046986280117,21.341901276624498
health10,2018-11-01,13.7,Non-Seasonal,57.05766,42.622105266,22.142857142857142,0.6187096494776286,0.786580987233755,44.88046986280117,44.88046986280117,21.341901276624498
health2,2018-09-01,21.29,Non-Seasonal,324.30072,292.5,15.0,1.4193332387111175,1.0,324.30072021484375,324.30072021484375,0.0
health2,2018-10-01,17.77,Non-Seasonal,324.30072,292.5,15.0,1.1846665876888942,1.0,324.30072021484375,324.30072021484375,0.0
health2,2018-11-01,15.7,Non-Seasonal,324.30072,292.5,15.0,1.0466665968888935,1.0,324.30072021484375,324.30072021484375,0.0
health3,2018-09-01,33.89,Non-Seasonal,118.21646,99.89099999999999,19.5,1.7379486288231472,1.0,118.21646118164062,118.21646118164062,0.0
health3,2018-10-01,29.71,Non-Seasonal,118.21646,99.89099999999999,19.5,1.5235896654569403,1.0,118.21646118164062,118.21646118164062,0.0
health3,2018-11-01,26.21,Non-Seasonal,118.21646,99.89099999999999,19.5,1.344102495174231,1.0,118.21646118164062,118.21646118164062,0.0
health4,2018-09-01,9.41,Non-Seasonal,29.90602,26.91,12.454545454545455,0.755547384591086,0.8692222872148907,25.994978419917448,26.91,10.018120118106799
health4,2018-10-01,8.69,Non-Seasonal,29.90602,26.91,12.454545454545455,0.6977371702546797,0.8353066324737759,24.980696197682285,26.91,10.018120118106799
health4,2018-11-01,8.27,Non-Seasonal,29.90602,26.91,12.454545454545455,0.6640145452251095,0.814870876412398,24.36954408432318,26.91,10.018120118106799
health5,2018-09-01,16.01,Seasonal,347.6864,289.92272724,7.8,2.0525638394148924,1.0,347.6864013671875,347.6864013671875,0.0
health5,2018-10-01,19.94,Seasonal,347.6864,289.92272724,7.8,2.556409928665394,1.0,347.6864013671875,347.6864013671875,0.0
health5,2018-11-01,22.76,Seasonal,347.6864,289.92272724,7.8,2.9179483438527765,1.0,347.6864013671875,347.6864013671875,0.0
health6,2018-09-01,23.21,Non-Seasonal,68.219795,55.791000000000004,21.428571428571427,1.0831332827871136,1.0,68.21979522705078,68.21979522705078,0.0
health6,2018-10-01,23.21,Non-Seasonal,68.219795,55.791000000000004,21.428571428571427,1.0831332827871136,1.0,68.21979522705078,68.21979522705078,0.0
health6,2018-11-01,23.21,Non-Seasonal,68.219795,55.791000000000004,21.428571428571427,1.0831332827871136,1.0,68.21979522705078,68.21979522705078,0.0
health7,2018-09-01,14.25,Seasonal,60.5489,52.919571429,11.55,1.2337661269466558,1.0,60.54890060424805,60.54890060424805,0.0
health7,2018-10-01,7.56,Seasonal,60.5489,52.919571429,11.55,0.6545453978748573,0.8090397999325233,48.98647043099508,52.919571429,12.600276964752656
health7,2018-11-01,24.69,Seasonal,60.5489,52.919571429,11.55,2.1376621525833635,1.0,60.54890060424805,60.54890060424805,0.0
health8,2018-09-01,4.92,Non-Seasonal,86.148346,71.991,15.235294117647058,0.32293434173790037,0.5682731224841628,48.95578954829851,71.991,16.433682842769638
health8,2018-10-01,4.87,Non-Seasonal,86.148346,71.991,15.235294117647058,0.3196524886714583,0.5653781819910089,48.70639521319754,71.991,16.433682842769638
health8,2018-11-01,5.2,Non-Seasonal,86.148346,71.991,15.235294117647058,0.341312718909976,0.5842197522422329,50.32956532538969,71.991,16.433682842769638
health9,2018-09-01,1.35,Non-Seasonal,24.662317,17.991,15.61111111111111,0.08647686278795898,0.5,12.331158638000488,17.991,27.050656241014227
health9,2018-10-01,3.21,Non-Seasonal,24.662317,17.991,15.61111111111111,0.2056227626291469,0.5,12.331158638000488,17.991,27.050656241014227
health9,2018-11-01,5.36,Non-Seasonal,24.662317,17.991,15.61111111111111,0.3433451737358964,0.58595663127564,14.451048350496551,17.991,27.050656241014227
perfumery1,2018-09-01,4.48,Non-Seasonal,55.05609,44.991,10.615384615384615,0.4220289457508965,0.649637549523499,35.766504244056854,44.991,18.281521752385434
perfumery1,2018-10-01,4.48,Non-Seasonal,55.05609,44.991,10.615384615384615,0.4220289457508965,0.649637549523499,35.766504244056854,44.991,18.281521752385434
perfumery1,2018-11-01,4.48,Non-Seasonal,55.05609,44.991,10.615384615384615,0.4220289457508965,0.649637549523499,35.766504244056854,44.991,18.281521752385434
perfumery2,2018-09-01,6.1,Non-Seasonal,126.32523,105.21600003,8.153846153846153,0.7481131157974481,0.864935324632685,109.26315681156869,109.26315681156869,13.506467536731503
perfumery2,2018-10-01,6.1,Non-Seasonal,126.32523,105.21600003,8.153846153846153,0.7481131157974481,0.864935324632685,109.26315681156869,109.26315681156869,13.506467536731503
perfumery2,2018-11-01,6.1,Non-Seasonal,126.32523,105.21600003,8.153846153846153,0.7481131157974481,0.864935324632685,109.26315681156869,109.26315681156869,13.506467536731503
watches1,2018-09-01,9.23,Non-Seasonal,174.27274,119.278125,11.411764705882353,0.8088143621142054,0.899341071070484,156.73062868902292,156.73062868902292,10.065892892951588
watches1,2018-10-01,9.23,Non-Seasonal,174.27274,119.278125,11.411764705882353,0.8088143621142054,0.899341071070484,156.73062868902292,156.73062868902292,10.065892892951588
watches1,2018-11-01,9.23,Non-Seasonal,174.27274,119.278125,11.411764705882353,0.8088143621142054,0.899341071070484,156.73062868902292,156.73062868902292,10.065892892951588
watches2,2018-09-01,5.76,Non-Seasonal,136.27069,106.31863638,9.733333333333333,0.591780761118415,0.7692728781897975,104.82934661537811,106.31863638,21.979821439372515
watches2,2018-10-01,7.85,Non-Seasonal,136.27069,106.31863638,9.733333333333333,0.8065067664547844,0.8980572178067411,122.37887755439336,122.37887755439336,10.194278219325891
watches2,2018-11-01,5.49,Non-Seasonal,136.27069,106.31863638,9.733333333333333,0.5640410379409894,0.7510266559457057,102.34292130353292,106.31863638,21.979821439372515
watches3,2018-09-01,28.83,Non-Seasonal,77.6208,70.039285713,10.666666666666666,2.702812246611352,1.0,77.62079620361328,77.62079620361328,0.0
watches3,2018-10-01,26.01,Non-Seasonal,77.6208,70.039285713,10.666666666666666,2.438437271396506,1.0,77.62079620361328,77.62079620361328,0.0
watches3,2018-11-01,24.1,Non-Seasonal,77.6208,70.039285713,10.666666666666666,2.259374788183614,1.0,77.62079620361328,77.62079620361328,0.0
watches4,2018-09-01,19.71,Non-Seasonal,96.38434,94.5,22.5,0.8759999610666684,0.9359486957449475,90.21079579597699,94.5,1.9550254850518756
watches4,2018-10-01,19.71,Non-Seasonal,96.38434,94.5,22.5,0.8759999610666684,0.9359486957449475,90.21079579597699,94.5,1.9550254850518756
watches4,2018-11-01,19.71,Non-Seasonal,96.38434,94.5,22.5,0.8759999610666684,0.9359486957449475,90.21079579597699,94.5,1.9550254850518756
watches5,2018-06-01,19.77,Non-Seasonal,199.3764,179.1,14.3,1.382517385837945,1.0,199.37640380859375,199.37640380859375,0.0
watches5,2018-07-01,19.77,Non-Seasonal,199.3764,179.1,14.3,1.382517385837945,1.0,199.37640380859375,199.37640380859375,0.0
watches5,2018-08-01,19.77,Non-Seasonal,199.3764,179.1,14.3,1.382517385837945,1.0,199.37640380859375,199.37640380859375,0.0
watches6,2018-09-01,0.0,Non-Seasonal,128.87743,93.41327106,23.071428571428573,0.0,0.5,64.43871307373047,93.41327106,27.51774003220938
watches6,2018-10-01,2.48,Non-Seasonal,128.87743,93.41327106,23.071428571428573,0.10749225540281244,0.5,64.43871307373047,93.41327106,27.51774003220938
watches6,2018-11-01,2.48,Non-Seasonal,128.87743,93.41327106,23.071428571428573,0.10749225540281244,0.5,64.43871307373047,93.41327106,27.51774003220938
watches7,2018-08-01,16.38,Non-Seasonal,207.02574,152.41438638,10.25,1.598048624580622,1.0,207.02574157714844,207.02574157714844,0.0
watches7,2018-09-01,44.36,Non-Seasonal,207.02574,152.41438638,10.25,4.327804455823956,1.0,207.02574157714844,207.02574157714844,0.0
watches7,2018-10-01,24.71,Non-Seasonal,207.02574,152.41438638,10.25,2.410731472123759,1.0,207.02574157714844,207.02574157714844,0.0
watches8,2018-09-01,1.65,Non-Seasonal,172.48625,130.65000003,11.7,0.14102562897216847,0.5,86.24312591552734,130.65000003,24.254832693583072
watches8,2018-10-01,0.69,Non-Seasonal,172.48625,130.65000003,11.7,0.05897435393381591,0.5,86.24312591552734,130.65000003,24.254832693583072
watches8,2018-11-01,1.36,Non-Seasonal,172.48625,130.65000003,11.7,0.11623930630433282,0.5,86.24312591552734,130.65000003,24.254832693583072
